Date,Open,High,Low,Close,Adj Close,Volume,RSI,MACD,CCI,ADX
1997-08-04,1196.2540283203125,1201.9200439453125,1188.676025390625,1200.3330078125,1200.3330078125,0,52.37082305690435,,56.101265990304015,
1997-08-05,1203.3580322265625,1207.22802734375,1193.696044921875,1196.2740478515625,1196.2740478515625,0,51.46253839041712,,62.56174161658672,
1997-08-06,1196.0350341796875,1197.4449462890625,1170.2669677734375,1171.9410400390625,1171.9410400390625,0,46.280546022164366,,-19.211515883064227,
1997-08-07,1167.927001953125,1199.239990234375,1161.6319580078125,1199.239990234375,1199.239990234375,0,52.10709712993131,,18.492970522175245,
1997-08-08,1205.9520263671875,1216.56103515625,1201.3580322265625,1206.052978515625,1206.052978515625,0,53.4636862463354,,115.50169577312667,
1997-08-11,1206.4560546875,1206.759033203125,1182.447021484375,1184.0830078125,1184.0830078125,0,48.67556953067588,,37.074645793221435,9.283366968286984
1997-08-12,1177.260986328125,1183.43603515625,1145.748046875,1146.8089599609375,1146.8089599609375,0,41.830733177503625,,-97.67341556839779,10.556935476596179
1997-08-13,1139.2459716796875,1153.4949951171875,1118.2020263671875,1120.126953125,1120.126953125,0,37.739580287687204,,-165.4178897830911,12.352397426594816
1997-08-14,1120.470947265625,1168.3349609375,1120.2449951171875,1168.113037109375,1168.113037109375,0,47.65492009132695,,-77.02502609746747,13.399970681173489
1997-08-15,1174.1829833984375,1174.8819580078125,1133.8900146484375,1143.06396484375,1143.06396484375,0,43.739069465376055,,-83.21261142893846,14.105264315622245
1997-08-18,1139.60595703125,1139.60595703125,1116.14794921875,1134.634033203125,1134.634033203125,0,42.474157686277216,,-137.21591303662248,15.194317273089696
1997-08-19,1134.616943359375,1143.2010498046875,1128.1090087890625,1132.905029296875,1132.905029296875,0,42.204565848324854,-6.176959075017294,-100.02928964916987,16.04857854889382
1997-08-20,1135.050048828125,1144.64599609375,1133.741943359375,1144.6390380859375,1144.6390380859375,0,44.76679138687723,-6.657807423373924,-70.7898228386982,16.775507016512123
1997-08-21,1148.386962890625,1165.218017578125,1147.8160400390625,1164.5450439453125,1164.5450439453125,0,48.905107982288406,-5.370724523208764,-17.907297633918063,16.542797495805853
1997-08-22,1159.385986328125,1174.4859619140625,1156.8260498046875,1171.8330078125,1171.8330078125,0,50.371209021307926,-3.719745366742927,12.86945268815133,15.949098947097045
1997-08-25,1175.4449462890625,1184.333984375,1175.384033203125,1184.095947265625,1184.095947265625,0,52.8241076272829,-1.4056127337441922,62.86693733449379,15.006664900048031
1997-08-26,1186.0689697265625,1194.1309814453125,1181.2430419921875,1194.04296875,1194.04296875,0,54.77661258823709,1.2169671140395621,85.33430191796326,14.115362526356703
1997-08-27,1195.427978515625,1199.4739990234375,1188.3310546875,1198.512939453125,1198.512939453125,0,55.664624351290804,3.6144052034183005,97.9396812450357,13.491814715103393
1997-08-28,1201.0589599609375,1216.0760498046875,1194.675048828125,1213.8919677734375,1213.8919677734375,0,58.671491658384575,6.678367159926211,137.08086137738357,13.516507258803538
1997-08-29,1214.31005859375,1223.071044921875,1209.47900390625,1221.06396484375,1221.06396484375,0,60.03282115483483,9.574925528497943,146.1576989705807,13.779174771922277
1997-09-01,1224.177001953125,1230.0660400390625,1219.1009521484375,1229.864990234375,1229.864990234375,0,61.70002928567633,12.437269004796235,132.77978679065296,14.26121371485119
1997-09-02,1228.4749755859375,1232.6910400390625,1215.9219970703125,1226.302978515625,1226.302978515625,0,60.598253591492124,14.253961460174878,109.40946326955891,14.542460141341053
1997-09-03,1223.6209716796875,1243.3260498046875,1223.4610595703125,1240.8199462890625,1240.8199462890625,0,63.46189778290371,16.672906409019788,113.55483336007865,15.183924484032977
1997-09-04,1245.7750244140625,1253.1529541015625,1245.6400146484375,1251.2979736328125,1251.2979736328125,0,65.41565858512116,19.213940599678835,122.79059843051171,16.11185679273997
1997-09-05,1250.60400390625,1253.3499755859375,1241.217041015625,1251.550048828125,1251.550048828125,0,65.4635038484132,21.00592562959696,105.48717693794661,16.711299057364013
1997-09-08,1253.14501953125,1257.5489501953125,1245.7440185546875,1255.22900390625,1255.22900390625,0,66.19848244763949,22.463996635000512,102.58540567052819,17.42133197884437
1997-09-09,1255.1810302734375,1257.927001953125,1230.4420166015625,1231.0269775390625,1231.0269775390625,0,57.525495109539726,21.41971401866067,65.32308623220223,17.172077485007403
1997-09-10,1230.426025390625,1256.041015625,1227.6429443359375,1256.041015625,1256.041015625,0,62.93113083958895,22.352866414210894,75.42241703260008,16.782744203106457
1997-09-11,1260.51904296875,1264.489013671875,1236.113037109375,1242.7130126953125,1242.7130126953125,0,58.64821807329014,21.766032685117352,72.69448941259652,16.795255522052535
1997-09-12,1240.4959716796875,1247.907958984375,1207.8310546875,1208.697021484375,1208.697021484375,0,49.40636015775585,18.344690348515087,-29.48212769253154,15.856151346578296
1997-09-15,1205.9010009765625,1211.6839599609375,1175.947998046875,1179.2860107421875,1179.2860107421875,0,43.08459976151811,13.108917685435472,-156.46085520616484,16.19680680918296
1997-09-16,1182.7569580078125,1193.8470458984375,1181.1689453125,1187.219970703125,1187.219970703125,0,45.12445231870824,9.4903357077078,-155.10291103127744,16.513129738744432
1997-09-17,1188.885009765625,1191.2950439453125,1162.2430419921875,1167.5570068359375,1167.5570068359375,0,41.18486865076744,4.978556861590505,-172.8526582166225,17.420209117832236
1997-09-18,1169.6700439453125,1181.748046875,1164.64501953125,1172.365966796875,1172.365966796875,0,42.50689768035002,1.7705724421534796,-137.48369946666816,18.262497112699485
1997-09-19,1174.76904296875,1185.0899658203125,1168.8690185546875,1184.52099609375,1184.52099609375,0,45.82176611541994,0.20664883873087092,-95.75141240603232,18.84457892313784
1997-09-22,1184.4930419921875,1185.0999755859375,1102.616943359375,1103.9739990234375,1103.9739990234375,0,32.46407028966794,-7.446403879972195,-157.88270577447648,21.047921303299184
1997-09-23,1096.18701171875,1105.281982421875,1025.1300048828125,1041.9649658203125,1041.9649658203125,0,26.14517020060772,-18.304115594533414,-215.4858187086849,24.11775850234427
1997-09-24,1064.6610107421875,1110.1070556640625,1064.6610107421875,1110.011962890625,1110.011962890625,0,39.956699343571444,-21.174025398400772,-134.80089531080426,26.74865851543171
1997-09-25,1118.3690185546875,1130.1259765625,1106.2459716796875,1117.010009765625,1117.010009765625,0,41.175062900386365,-22.622982042189733,-87.37284725025998,28.30300676411104
1997-09-26,1118.68994140625,1118.9410400390625,1094.4239501953125,1109.634033203125,1109.634033203125,0,40.24805256144033,-24.088789713480992,-85.04088380469514,29.918656187622343
1997-09-29,1106.342041015625,1106.342041015625,1079.3399658203125,1084.072021484375,1084.072021484375,0,37.12833044216487,-27.00183324304271,-90.78691686238523,31.630944028548868
1997-09-30,1083.4139404296875,1100.385986328125,1083.2320556640625,1097.383056640625,1097.383056640625,0,39.747407423138256,-27.91457014698085,-73.79190351869302,33.220925595123504
1997-10-06,1100.699951171875,1105.4110107421875,1091.1519775390625,1098.9029541015625,1098.9029541015625,0,40.05447726437099,-28.190317266891952,-58.828099828436756,34.44631781432916
1997-10-07,1098.2939453125,1102.7120361328125,1087.0179443359375,1102.572998046875,1102.572998046875,0,40.838524238305254,-27.79233424250242,-53.47756824606596,35.65447374731674
1997-10-08,1122.968017578125,1140.93701171875,1116.7130126953125,1134.8680419921875,1134.8680419921875,0,47.362734508160145,-24.58755960106123,14.259764673004831,34.99345409982991
1997-10-09,1134.5909423828125,1138.656982421875,1120.0880126953125,1122.4659423828125,1122.4659423828125,0,45.29687305541804,-22.785837447961057,18.017563854080066,34.37965014144928
1997-10-10,1121.3380126953125,1131.5699462890625,1120.512939453125,1130.7850341796875,1130.7850341796875,0,46.967844721939606,-20.45093285477924,30.926659621003225,33.809689322952984
1997-10-13,1136.428955078125,1138.4010009765625,1117.3890380859375,1119.8170166015625,1119.8170166015625,0,45.01550252475822,-19.263474158606414,38.94589627342699,32.95992110379562
1997-10-14,1116.2989501953125,1118.02197265625,1105.7039794921875,1117.927978515625,1117.927978515625,0,44.67108985653411,-18.26429475212285,23.37678758805737,32.51322485448653
1997-10-15,1119.1080322265625,1129.654052734375,1116.428955078125,1125.781982421875,1125.781982421875,0,46.503723486533914,-16.64679154652049,67.38127030301435,31.5396398121286
1997-10-16,1131.4000244140625,1151.39404296875,1131.39404296875,1150.3070068359375,1150.3070068359375,0,51.86521464977672,-13.233397725094619,141.98874653884425,29.696974499754624
1997-10-17,1155.4219970703125,1180.218017578125,1153.89599609375,1176.489013671875,1176.489013671875,0,56.83843179395751,-8.31968523734895,206.79891148187332,28.19516550464385
1997-10-20,1183.7440185546875,1191.0400390625,1173.5570068359375,1187.3680419921875,1187.3680419921875,0,58.74573229920629,-3.507256553451043,197.2463000747368,27.141390964868105
1997-10-21,1190.4949951171875,1192.3399658203125,1179.573974609375,1191.8699951171875,1191.8699951171875,0,59.54247260831992,0.6622636795568724,160.7808373454823,26.204383545432556
1997-10-22,1193.7010498046875,1203.0179443359375,1168.48095703125,1177.52001953125,1177.52001953125,0,55.84050894121649,2.7767072492226816,115.9211443321327,24.861120238569168
1997-10-23,1178.9830322265625,1186.0670166015625,1170.2320556640625,1173.364013671875,1173.364013671875,0,54.77826747405315,4.0701459631791295,83.13205844256697,23.613804310767453
1997-10-24,1172.884033203125,1179.8050537109375,1164.06396484375,1178.3060302734375,1178.3060302734375,0,55.85369458101448,5.431375385769115,64.9471976838372,22.17854841096868
1997-10-27,1183.64697265625,1235.9449462890625,1183.64697265625,1235.8270263671875,1235.8270263671875,0,65.99121568696778,11.024539147290852,144.78580851352336,22.647444414941106
1997-10-28,1239.5849609375,1241.8330078125,1172.8919677734375,1177.9239501953125,1177.9239501953125,0,52.83771485339099,10.661962922267548,83.69915424496804,22.612235373768648
1997-10-29,1168.2249755859375,1188.7969970703125,1162.98095703125,1184.0860595703125,1184.0860595703125,0,53.89101759502187,10.747953659958512,34.5647974928744,22.157819494695055
1997-10-30,1189.2650146484375,1207.969970703125,1173.6490478515625,1174.845947265625,1174.845947265625,0,52.01507254110744,9.955738542277231,46.392632875295895,22.283116005286445
1997-10-31,1164.9129638671875,1181.5059814453125,1158.7359619140625,1180.3929443359375,1180.3929443359375,0,53.0711814843834,9.664096965175531,4.394212637334677,21.769498380759046
1997-11-03,1181.1619873046875,1185.0689697265625,1176.5469970703125,1180.85400390625,1180.85400390625,0,53.16345403499712,9.362250373737197,17.734555289939536,21.40163618457124
1997-11-04,1180.864990234375,1190.470947265625,1180.864990234375,1184.699951171875,1184.699951171875,0,53.97636832453904,9.325867779141618,25.479509291359815,21.229941585836173
1997-11-05,1186.094970703125,1194.6729736328125,1179.3509521484375,1194.0379638671875,1194.0379638671875,0,55.97439397388428,9.935997895490345,39.081975512353026,21.205543411842125
1997-11-06,1198.657958984375,1203.0860595703125,1179.58203125,1181.123046875,1181.123046875,0,52.574854446086796,9.270539532620433,18.280734540516626,21.453621218805246
1997-11-07,1181.7760009765625,1195.739990234375,1177.6319580078125,1195.1409912109375,1195.1409912109375,0,55.71847864745359,9.76176242004658,28.253860349771966,21.57873200037955
1997-11-10,1199.3680419921875,1202.5789794921875,1178.6309814453125,1185.7840576171875,1185.7840576171875,0,53.18428846571962,9.288956447787314,22.85379921726735,21.929281505372025
1997-11-11,1183.41796875,1187.7440185546875,1168.4820556640625,1186.634033203125,1186.634033203125,0,53.391665721836766,8.88047168494927,-45.220143690079325,21.677294898803158
1997-11-12,1190.0140380859375,1193.531005859375,1171.2939453125,1185.0240478515625,1185.0240478515625,0,52.91354615225301,8.330799928926353,-31.01249921026879,21.66344012138211
1997-11-13,1169.7039794921875,1185.281982421875,1157.2939453125,1185.0240478515625,1185.0240478515625,0,52.913546152253,7.805207528293749,-100.82910320326909,20.87322043478082
1997-11-14,1187.3509521484375,1208.842041015625,1181.68701171875,1197.83203125,1197.83203125,0,56.50698885053409,8.326189849858338,132.3543015235517,21.031379037943992
1997-11-17,1210.677001953125,1213.22802734375,1190.4310302734375,1191.3330078125,1191.3330078125,0,54.24481987690898,8.121040911911905,157.19534846989274,21.32789019870389
1997-11-18,1190.260986328125,1193.31103515625,1182.6070556640625,1183.3489990234375,1183.3489990234375,0,51.51631190535543,7.230863226223391,7.425841191348083,21.158575456210276
1997-11-19,1185.10302734375,1191.9639892578125,1175.782958984375,1181.626953125,1181.626953125,0,50.921368815535196,6.313656383985517,-32.426310112966114,20.62217992128684
1997-11-20,1182.739013671875,1189.4949951171875,1169.0970458984375,1172.427001953125,1172.427001953125,0,47.748748253584296,4.789197295769327,-118.58656305158532,19.759065500788335
1997-11-21,1168.968017578125,1169.10498046875,1152.008056640625,1158.5550537109375,1158.5550537109375,0,43.361804804659485,2.4336486085221622,-246.34678675934032,18.591713291327892
1997-11-24,1150.416015625,1150.56298828125,1122.93505859375,1124.9410400390625,1124.9410400390625,0,34.97610852099618,-2.121060412103361,-289.51012468280754,18.666144139204057
1997-11-25,1120.864013671875,1131.126953125,1114.137939453125,1125.5279541015625,1125.5279541015625,0,35.211704113844306,-5.6185736465010905,-218.71034733717573,19.033060500320744
1997-11-26,1126.595947265625,1143.8179931640625,1124.47705078125,1143.8179931640625,1143.8179931640625,0,42.23561740731162,-6.835726783604741,-120.26272068418625,18.71419642764506
1997-11-27,1141.77001953125,1141.970947265625,1120.51904296875,1122.5159912109375,1122.5159912109375,0,37.17991555641879,-9.41074177009068,-117.15173085420669,18.56723855193561
1997-11-28,1117.5689697265625,1139.6409912109375,1114.4329833984375,1139.6280517578125,1139.6280517578125,0,43.07478090745078,-9.955894074622847,-89.59472567254038,18.662322581297797
1997-12-01,1137.5880126953125,1139.29296875,1130.448974609375,1133.0870361328125,1133.0870361328125,0,41.472768189055195,-10.791340641425677,-69.53359574092302,18.75061489427697
1997-12-02,1133.5899658203125,1139.60400390625,1128.5,1130.1669921875,1130.1669921875,0,40.74425379817889,-11.555852532519339,-63.33136148925735,18.91407418301779
1997-12-03,1129.7769775390625,1130.3179931640625,1121.593017578125,1122.5460205078125,1122.5460205078125,0,38.827273499786905,-12.631079218992,-73.35682192626355,19.35657557484691
1997-12-04,1121.802978515625,1137.012939453125,1119.2010498046875,1135.873046875,1135.873046875,0,43.80632174196282,-12.26642475637891,-51.735720781326386,19.31119036329235
1997-12-05,1139.47705078125,1144.2220458984375,1134.9320068359375,1136.2039794921875,1136.2039794921875,0,43.92836750232198,-11.814539316135779,-21.29466392333914,18.79501518046453
1997-12-08,1140.5469970703125,1143.0799560546875,1136.5789794921875,1139.322021484375,1139.322021484375,0,45.13740195319379,-11.07712669758098,-6.455424346946874,18.31570965355299
1997-12-09,1139.8060302734375,1148.1710205078125,1137.3170166015625,1148.1710205078125,1148.1710205078125,0,48.529370570849245,-9.66724365043251,43.06894265579493,17.520146158609986
1997-12-10,1150.4759521484375,1158.989013671875,1149.83203125,1157.842041015625,1157.842041015625,0,52.020710298341285,-7.6809889872236,159.29585952873927,16.453110038055847
1997-12-11,1159.053955078125,1159.7530517578125,1145.5460205078125,1159.1689453125,1159.1689453125,0,52.49682028542304,-5.931424005332474,164.8151359240651,15.367516272799309
1997-12-12,1160.220947265625,1165.81298828125,1153.4320068359375,1153.8399658203125,1153.8399658203125,0,50.336464321641515,-4.918191411998578,147.3650139934128,14.569874665074869
1997-12-15,1155.719970703125,1168.0560302734375,1155.60400390625,1168.0260009765625,1168.0260009765625,0,55.57728263845194,-2.936650918580426,149.42499439872952,13.973076143214954
1997-12-16,1170.4620361328125,1174.8070068359375,1165.6009521484375,1174.802001953125,1174.802001953125,0,57.864496472161356,-0.8101601302382733,150.8308781536939,13.846292723403275
1997-12-17,1169.64404296875,1169.737060546875,1145.8909912109375,1146.52197265625,1146.52197265625,0,46.99022336801788,-1.3908302527381693,47.50574689090435,13.324974560984003
1997-12-18,1142.0999755859375,1159.1109619140625,1138.39794921875,1154.166015625,1154.166015625,0,49.73964627333713,-1.2201401090103445,22.19109794732912,13.268264267967096
1997-12-19,1154.7030029296875,1161.8790283203125,1151.1409912109375,1160.7679443359375,1160.7679443359375,0,52.05268171958204,-0.5458542005560503,56.267962065283186,13.015955557021144
1997-12-22,1162.6820068359375,1169.029052734375,1153.43994140625,1169.0069580078125,1169.0069580078125,0,54.84552533325886,0.6458962964229613,82.58351140161759,12.27509363578528
1997-12-23,1171.9019775390625,1176.9219970703125,1165.0570068359375,1171.2540283203125,1171.2540283203125,0,55.605050182769865,1.7514967814188367,122.34619924281314,11.732566381287288
1997-12-24,1171.7349853515625,1173.5400390625,1164.8580322265625,1169.6639404296875,1169.6639404296875,0,54.901308875769494,2.4709032922755796,100.56477046166897,11.214335713085879
1997-12-25,1170.56103515625,1181.47900390625,1169.9930419921875,1181.2779541015625,1181.2779541015625,0,58.98444009324167,3.9328564550362444,139.24263017293964,11.256441259221857
1997-12-26,1187.751953125,1194.237060546875,1186.5269775390625,1191.9189453125,1191.9189453125,0,62.3480193166002,5.882296477387399,194.68449972268496,12.033760451418447
1997-12-29,1196.2969970703125,1198.9739990234375,1185.656005859375,1186.60595703125,1186.60595703125,0,59.714861419353326,6.918772683547104,154.12851477246917,13.004481689699546
1997-12-30,1186.1390380859375,1193.6219482421875,1179.5560302734375,1181.1429443359375,1181.1429443359375,0,57.04698931843295,7.216184394347465,99.40757613460158,13.381443269981563
1997-12-31,1182.2530517578125,1195.0469970703125,1182.2469482421875,1194.10205078125,1194.10205078125,0,61.44713235821183,8.400738421018332,113.70241583031793,13.816060310409068
1998-01-05,1200.947998046875,1220.4949951171875,1200.2220458984375,1220.4730224609375,1220.4730224609375,0,68.51532208137932,11.336740160852287,184.82882745715267,15.473307224996347
1998-01-06,1223.72998046875,1233.635009765625,1215.4090576171875,1233.6199951171875,1233.6199951171875,0,71.33670442257387,14.556594155683797,185.95809720859802,17.498445354656955
1998-01-07,1233.9560546875,1244.0980224609375,1231.14599609375,1244.0699462890625,1244.0699462890625,0,73.37874513766822,17.74699901257418,176.16132757962987,19.719295367885998
1998-01-08,1243.1209716796875,1250.0050048828125,1235.885009765625,1237.1629638671875,1237.1629638671875,0,69.8372691884035,19.493374601696587,147.14661791265954,21.961608348900874
1998-01-09,1233.7010498046875,1244.9990234375,1221.2969970703125,1239.9010009765625,1239.9010009765625,0,70.44619321220786,20.85788978022765,103.80646363141716,22.798312463442134
1998-01-12,1242.2099609375,1246.6510009765625,1226.39697265625,1226.9659423828125,1226.9659423828125,0,63.88469479504807,20.657401103162556,81.79852152282966,23.640991179346422
1998-01-13,1211.883056640625,1211.883056640625,1110.0870361328125,1167.64697265625,1167.64697265625,0,43.75671805616717,15.532913516412464,-101.49460062377129,24.410357777577424
1998-01-14,1170.345947265625,1203.2469482421875,1170.322021484375,1202.2149658203125,1202.2149658203125,0,53.0416973480649,14.098549038269539,-31.919958804794966,25.12476961879193
1998-01-15,1210.4210205078125,1217.864013671875,1196.14794921875,1215.4310302734375,1215.4310302734375,0,56.03035331071552,13.868364927286848,10.173204130483525,25.120588984984042
1998-01-16,1215.8199462890625,1220.9739990234375,1207.9189453125,1213.9620361328125,1213.9620361328125,0,55.60671679605331,13.412792488064952,17.160969670837027,24.976615323827268
1998-01-19,1215.407958984375,1216.987060546875,1205.47900390625,1213.1290283203125,1213.1290283203125,0,55.351146520728115,12.836559412599854,4.661906021953369,24.914747865468232
1998-01-20,1211.2760009765625,1215.5699462890625,1195.3819580078125,1203.7149658203125,1203.7149658203125,0,52.41900743924032,11.487829830254213,-25.084419496948367,25.15579925088397
1998-01-21,1201.988037109375,1209.68896484375,1198.22802734375,1200.2030029296875,1200.2030029296875,0,51.32666571601624,10.020060840500491,-41.141892697585526,25.379632680198586
1998-01-22,1200.52099609375,1207.4510498046875,1194.383056640625,1204.4300537109375,1204.4300537109375,0,52.606807071753934,9.09311128588729,-49.515215863334056,25.709090333070026
1998-01-23,1206.4949951171875,1224.1219482421875,1206.4539794921875,1222.9129638671875,1222.9129638671875,0,57.82948565129018,9.737663740909511,16.14225366523978,25.08839270907379
1998-02-09,1257.9949951171875,1262.623046875,1244.426025390625,1248.0400390625,1248.0400390625,0,63.68795670123839,12.136123500556778,134.55235322359889,23.74279469092062
1998-02-10,1248.595947265625,1248.595947265625,1233.697998046875,1236.512939453125,1236.512939453125,0,59.597549158075005,12.957414528586241,89.45672303736508,22.065956369721658
1998-02-11,1234.1810302734375,1251.4530029296875,1233.530029296875,1250.238037109375,1250.238037109375,0,62.67171558921966,14.548092901716473,106.85639932743996,20.62211231977321
1998-02-12,1253.385009765625,1254.4110107421875,1241.9959716796875,1246.2950439453125,1246.2950439453125,0,61.23032560946401,15.314019888639905,106.9689638537566,19.40346817556709
1998-02-13,1246.7330322265625,1251.9119873046875,1241.823974609375,1245.9110107421875,1245.9110107421875,0,61.08297310673538,15.708951262320625,94.79667797408072,18.263813448303566
1998-02-16,1246.7960205078125,1247.9649658203125,1230.91796875,1236.2359619140625,1236.2359619140625,0,57.339182755925286,15.06755227521353,54.64990759324997,17.224456340018033
1998-02-17,1234.8370361328125,1240.5789794921875,1228.1109619140625,1238.5,1238.5,0,57.98808470787202,14.573928730629405,36.53885606624107,16.388820044472954
1998-02-18,1239.633056640625,1240.177978515625,1225.4969482421875,1229.8310546875,1229.8310546875,0,54.56564043867832,13.32956218238678,16.3275660636098,15.737920355109917
1998-02-19,1229.8089599609375,1235.4930419921875,1223.9320068359375,1232.583984375,1232.583984375,0,55.46455203825204,12.422334210175222,7.215625867726732,15.211707166007955
1998-02-20,1234.6009521484375,1237.9150390625,1224.583984375,1226.02001953125,1226.02001953125,0,52.783022178988425,11.04635687449445,-3.8917848827062036,14.573701240673417
1998-02-23,1217.8590087890625,1217.8590087890625,1195.887939453125,1208.60302734375,1208.60302734375,0,46.376054678768256,8.45303785438,-115.79141473961883,15.303924013723101
1998-02-24,1206.925048828125,1216.35302734375,1206.0899658203125,1208.218017578125,1208.218017578125,0,46.24243137643228,6.294191257837383,-109.87072468510765,15.981988017269236
1998-02-25,1208.5240478515625,1209.490966796875,1191.7509765625,1194.6729736328125,1194.6729736328125,0,41.69122609200565,3.4505422277823072,-166.06100346485948,17.163486602871746
1998-02-26,1193.0030517578125,1206.6739501953125,1189.512939453125,1206.6739501953125,1206.6739501953125,0,46.69686343828258,2.1406325171660683,-132.13017811051935,18.342411117586636
1998-02-27,1209.4420166015625,1213.72900390625,1202.864990234375,1206.530029296875,1206.530029296875,0,46.64514756038945,1.0784744384070564,-81.51097396905315,18.916879623063974
1998-03-02,1196.741943359375,1205.7459716796875,1182.612060546875,1188.3060302734375,1188.3060302734375,0,40.524977640451034,-1.2197573053779251,-118.8215859258298,20.208382300267683
1998-03-03,1186.52001953125,1201.800048828125,1185.302978515625,1201.7889404296875,1201.7889404296875,0,46.15402490490357,-1.9309060687523925,-87.96163452356356,21.407634786242557
1998-03-04,1204.9449462890625,1214.0030517578125,1201.2540283203125,1213.2530517578125,1213.2530517578125,0,50.44839477332877,-1.5515532723575234,-30.62897368926783,21.62561941520289
1998-03-05,1217.8509521484375,1219.2840576171875,1206.3719482421875,1207.541015625,1207.541015625,0,48.378108879260225,-1.692319026262794,-15.941252994510696,21.46434869460108
1998-03-06,1208.7490234375,1208.97802734375,1202.1240234375,1206.4520263671875,1206.4520263671875,0,47.97390047960426,-1.8701908366265343,-35.79259545519446,21.511715500697242
1998-03-09,1207.958984375,1208.615966796875,1197.5689697265625,1200.833984375,1200.833984375,0,45.84575344779906,-2.436399270486163,-51.77743064132577,21.767179255410657
1998-03-10,1199.625,1205.83203125,1186.551025390625,1199.83203125,1199.83203125,0,45.458443839581605,-2.9321725175786924,-80.74691144648185,22.486581602645206
1998-03-11,1201.261962890625,1210.5250244140625,1187.4420166015625,1190.0369873046875,1190.0369873046875,0,41.74554623284147,-4.068554806321799,-82.87654206546226,22.780788062108826
1998-03-12,1187.5379638671875,1188.281982421875,1175.553955078125,1178.969970703125,1178.969970703125,0,37.97183354238972,-5.795356444563595,-206.13547610784042,23.56620903670677
1998-03-13,1177.8170166015625,1184.9610595703125,1176.0050048828125,1184.9610595703125,1184.9610595703125,0,41.07712587100995,-6.604298143871347,-155.81067469158947,24.29552851311914
1998-03-16,1186.18603515625,1188.616943359375,1179.43994140625,1188.4820556640625,1188.4820556640625,0,42.88677628309543,-6.88194453734468,-106.72329588845254,24.650976584917228
1998-03-17,1193.66796875,1202.8389892578125,1193.239013671875,1202.8349609375,1202.8349609375,0,49.67220958266996,-5.876085940192297,17.192218758198827,23.839425166302483
1998-03-18,1204.10302734375,1204.740966796875,1191.906005859375,1193.9090576171875,1193.9090576171875,0,46.011194930857414,-5.7330940170897975,-4.742895575975852,22.944273496434224
1998-03-19,1192.39697265625,1195.8289794921875,1184.8709716796875,1188.7149658203125,1188.7149658203125,0,43.97984918424012,-5.970072408517126,-58.580408715150604,22.525779556223235
1998-03-20,1188.594970703125,1192.322998046875,1183.2469482421875,1187.5009765625,1187.5009765625,0,43.496496075223135,-6.184546674121748,-71.24886002247551,22.23156900945012
